cartId,productId,quantity
19660,12039,10
12951,9106,6
6565,5877,9
11836,6287,1
16374,8497,7
115,5770,8
2170,4478,2
13607,2916,3
30,15297,1
15946,7153,8
3358,360,5
17871,9783,10
9421,18352,5
4365,11909,10
15030,7928,10
5277,3926,5
501,2615,2
8061,12428,10
8779,6955,10
3083,6834,8
4509,18502,2
7276,13920,1
7562,4576,8
15318,12891,2
17680,4906,7
4578,15782,5
915,140,8
8021,8015,2
4037,5428,4
5136,16206,10
7479,10569,7
12221,1769,1
19927,6468,5
17522,1151,6
16834,7440,4
14032,18781,2
8535,1981,8
8637,7298,5
4190,14307,1
9609,15915,5
16676,2847,9
4335,12088,1
10364,18296,5
12770,13210,10
14602,14879,5
4322,17845,5
15395,3855,5
17862,4188,5
17215,11565,4
8623,9705,5
17931,19966,8
3664,12009,4
13664,5299,10
12434,11120,7
14191,10783,2
11470,5621,7
3802,432,3
13607,1151,9
11896,975,3
7529,1931,8
2514,12917,1
11767,9818,9
10563,501,7
324,9449,10
17833,17400,4
300,12118,1
1015,12058,3
11169,14702,9
6024,16196,8
12103,6841,3
2605,19484,7
3107,19000,6
10615,15307,2
14930,10837,2
5499,1659,5
4914,10039,6
11287,13355,2
5409,3346,10
12820,5065,4
1029,15474,4
11215,13199,8
14566,2490,9
411,8678,7
5771,1368,3
17563,12823,3
15052,8861,4
11670,18334,4
6029,7335,6
2410,17246,5
11152,9585,4
12711,14856,2
473,9501,10
18315,2770,3
1499,8446,5
4978,19322,10
1928,8539,1
8921,7413,8
9640,10719,8
4424,1585,6
19086,11192,7
16576,14872,4
979,15035,6
9113,9718,6
10426,5067,1
19392,8532,4
15952,12964,9
9984,17634,2
13911,7408,5
8304,1605,9
9350,2819,3
12230,362,8
12798,13874,10
8900,13110,3
4432,5401,9
5582,10516,7
18705,13627,10
19005,10300,7
3961,3686,4
14877,16623,8
542,3924,6
17018,15942,2
12915,12535,7
179,13306,7
15571,5222,3
15364,18444,4
14906,19823,7
16849,4646,7
10661,7211,2
4777,3436,8
5439,15932,3
2801,73,5
2766,11356,8
7485,10307,5
5060,16122,6
4948,12212,10
16037,17907,6
2323,19467,3
11211,18071,8
10192,6508,4
9880,14430,8
19315,14907,3
17252,6275,1
17604,5563,2
6085,4454,7
9329,6323,3
4742,3937,3
6463,6254,6
3454,16632,6
10093,7324,5
4186,6251,4
11605,10392,3
19221,18218,5
1274,8979,10
2550,3572,4
4975,3492,9
13017,13966,6
8054,325,10
6088,2458,9
19610,1436,5
15950,19146,3
16788,14811,1
9425,18949,5
7937,1056,1
13042,6375,7
4623,4496,10
2181,9785,2
16940,6351,1
4893,8213,10
3558,14383,4
18529,13794,8
6112,12654,8
14658,9178,9
7921,16462,9
10343,7372,10
6598,2150,9
10246,4698,1
10079,5936,2
13040,7364,4
16065,15228,9
7588,593,2
3246,88,2
10378,1969,7
15704,18160,5
4298,6941,5
18636,6045,6
1454,1018,7
11193,16633,6
4597,7012,2
19116,11405,5
2938,4217,9
254,18875,1
30,11441,2
7826,4724,2
4736,17219,2
8073,19746,3
15855,4128,6
1397,8053,3
9176,14186,4
7,10376,8
9016,4640,6
4299,1941,9
14130,15774,3
14629,11703,8
9064,16190,6
1051,5568,4
7533,12030,9
15410,3335,10
18804,7697,2
11912,7802,10
16229,7404,8
18710,18613,4
1195,13102,8
3417,11718,9
4622,7766,5
3504,7182,2
3722,5311,1
17555,9501,4
16192,8153,4
4331,19137,6
9828,8800,6
4220,5274,2
2160,6640,10
15830,1332,6
1155,19254,6
19115,6557,9
17133,318,1
14190,3367,8
19118,17078,10
18039,16090,1
7370,2473,10
10377,58,6
3432,8427,10
9416,10990,7
16215,4999,4
3675,5898,7
6258,13274,10
17409,18465,3
3783,19998,4
4161,14806,6
11648,19905,2
16663,2837,6
1262,19608,3
19055,694,10
5931,2291,7
17379,2746,8
12833,12023,3
17734,1540,8
6259,8974,1
3610,1912,7
16587,18411,5
19965,10942,10
14129,15024,1
7655,8548,7
8777,8502,6
5797,10314,6
3071,9138,1
8440,18448,2
15414,19413,6
3234,19729,2
6524,14783,6
1309,8001,2
17173,14253,2
2735,14663,9
18521,9408,8
6942,18908,5
2368,10264,3
3255,3636,6
16792,1273,2
2463,13723,6
12319,11114,10
1759,15619,5
2025,13794,4
5443,1339,4
16728,3889,9
1092,14452,1
4061,6170,4
5936,11918,3
1793,4980,9
8650,18898,3
11237,19515,10
14806,10385,9
2248,19042,5
10598,7039,8
16674,5053,3
13355,8600,10
476,6538,4
12440,12103,3
2228,17460,8
10846,3502,3
1100,2650,8
4360,3262,6
15462,11669,3
3134,18459,9
8077,9881,10
9018,6103,7
13530,15269,2
5438,19535,6
19155,15441,4
7072,12796,9
8535,18424,2
11714,9711,9
14090,16689,4
2093,5459,10
17838,3990,7
10482,13295,7
5500,13149,9
8211,9468,5
7957,16261,4
4853,2454,5
9139,4394,2
17292,7225,2
9956,16432,1
14892,2389,6
267,15635,8
1335,18506,7
2343,14254,7
5258,195,2
5593,13878,1
17883,8647,1
9075,7242,4
17686,14167,10
2098,8387,5
10189,10185,7
10162,1683,5
19752,13577,10
7395,15364,3
1319,19984,3
13871,4460,9
3481,10086,10
13083,7702,6
160,16891,1
8623,12774,8
15564,13763,6
3327,12701,6
16779,13837,7
3916,18037,2
5591,620,4
5691,1694,10
2188,12953,5
10345,15529,5
18639,405,9
7265,4959,7
10539,8414,6
512,9277,1
19178,18411,4
7987,8486,9
11639,14703,8
13195,8000,6
15664,450,4
16444,17850,2
18296,18543,6
10109,7810,7
9059,18825,10
244,10665,2
11084,13545,6
11032,12919,2
2242,6092,3
12483,7604,2
13453,19079,4
9422,6185,4
10407,14974,1
12482,17760,7
18418,5756,2
6902,1735,1
17703,904,8
16586,14502,10
1123,19403,3
16617,6725,10
16055,479,5
9636,2857,5
11993,15743,1
19416,7807,4
19950,69,7
12369,1993,7
15948,18189,10
12587,10330,10
9912,8617,4
6971,3929,5
19211,1606,4
2002,4908,5
5157,13025,8
9579,10021,1
10403,4047,3
354,13643,2
7416,2620,1
19965,46,3
6759,1058,1
9483,16201,5
15462,227,5
11075,6703,3
18936,7637,7
15079,17358,1
6969,7002,1
6657,154,3
12084,7392,10
17874,18859,7
7924,9887,7
13040,3257,8
5570,8228,3
7166,14640,10
14126,17814,6
18488,14908,6
9285,12984,5
15118,13874,3
9635,17891,10
11115,19960,6
15553,1118,6
9513,3717,7
19041,9513,3
3287,14708,7
5440,1044,8
10240,13963,8
19224,7779,3
15716,16875,6
10179,12452,2
10908,8974,5
18575,16451,6
16269,8295,7
15444,13939,10
1702,19814,1
9654,2050,3
2717,16679,1
6821,18339,5
7184,7595,2
7844,17486,2
2822,1236,1
2068,18656,6
4890,12637,8
6097,5017,8
10939,17336,10
17211,5763,5
13772,16808,9
13080,16641,7
14048,18730,7
2660,16787,8
4650,19292,10
11629,5744,9
13031,8798,3
19048,11405,10
1333,6251,7
19849,4666,2
17486,13745,6
5233,9042,4
6752,2488,6
18272,4455,7
6650,8884,5
15620,13687,5
18991,12032,7
19960,1132,6
5788,4818,4
1024,17831,9
9642,2515,3
2066,12002,8
17197,10306,10
174,14988,2
11088,7568,3
17526,18332,10
2263,9829,4
1192,9541,2
14295,12852,6
5100,3258,9
15221,6981,10
9907,1681,6
5091,6492,3
15325,15572,10
11888,126,6
15457,15779,4
676,13890,2
16221,17935,6
4603,2494,3
5583,4814,6
18155,4496,5
8290,5447,10
13971,3606,2
8642,6589,10
9583,15272,10
658,17238,1
10900,6112,6
9322,19859,1
7206,7385,10
439,10111,5
12462,17289,6
15177,9432,1
12800,5604,6
8177,15625,4
4033,2792,3
7681,6101,9
11914,7351,2
6735,18571,5
17609,11618,6
13570,18140,10
7368,14095,7
7866,4106,2
7815,10472,1
13084,16872,8
3419,13237,5
3448,17693,2
9594,19227,2
14871,6109,1
7786,10845,10
7507,1007,9
7447,7506,4
4317,13173,5
17973,19127,3
8478,17225,7
3043,18389,8
9665,6744,1
16361,2482,3
3826,16789,2
9190,5080,5
12946,18765,10
14648,11965,5
16228,7909,10
13931,16167,8
6526,5187,5
12173,18212,3
7589,420,2
17070,16144,1
2896,10399,6
18348,16899,1
5665,18315,10
4547,8401,4
8047,15996,2
10313,5438,1
16484,8229,8
8787,7663,4
12614,5168,9
16348,18867,4
8769,9255,8
12221,1536,3
10301,6844,6
7290,14258,5
7826,9680,8
11206,8309,10
19250,9208,4
5759,2870,4
384,3682,7
12260,13774,2
17419,15156,3
1800,16041,4
5480,449,9
7590,3374,8
8592,17131,1
6105,16914,7
4997,16620,5
9582,11810,1
2083,8524,8
4805,6571,4
1117,14049,7
12046,3758,3
6723,1904,8
4783,7888,4
5298,4415,6
310,19692,2
2956,3344,10
8140,17743,5
15774,6091,10
11364,11056,2
2523,18954,8
3715,9491,9
5791,4963,10
5998,12674,5
17988,11180,7
1474,962,2
1150,7952,7
11052,1645,5
5736,17602,10
3727,8678,10
16546,10722,6
14936,10927,1
14495,14128,4
18487,500,4
18763,18917,8
19581,2995,5
349,12758,6
1542,4242,4
19422,10961,8
17691,642,8
1534,71,3
11299,213,7
6433,11952,8
11934,14001,7
15342,19550,8
15561,2173,2
11271,19135,6
7869,3333,8
565,9761,6
6061,16726,10
12553,8967,10
10601,10383,6
19187,2817,9
4376,17382,2
4623,14059,2
5621,8713,4
14714,17673,7
5017,4075,6
1491,9885,3
16950,12233,2
14508,6877,3
12211,14010,6
9117,10120,3
653,16995,5
18308,5815,4
13633,10838,7
11064,4110,3
15731,7979,7
3126,16310,10
19389,5528,9
8607,529,3
14597,1695,10
12640,15047,8
3401,10811,6
17017,9974,10
3819,5077,7
9544,10253,6
19065,15531,5
12706,419,10
19990,9544,1
7217,13715,6
19080,15616,9
8957,1153,10
121,13110,4
14981,8704,10
11759,10476,7
15999,1704,1
12101,12673,8
5996,2130,6
924,6733,8
6411,757,4
14307,1603,5
12249,1770,3
11168,4988,5
2718,8506,3
13673,19590,6
6463,4163,2
7123,4833,9
4375,1091,9
2343,17953,5
13195,8913,8
19559,2456,2
12130,14543,9
4381,15604,6
5896,11531,2
17446,8277,1
10339,14683,6
11965,18901,8
4715,13449,7
5497,16938,5
10508,1413,5
17137,5888,10
17447,5421,10
6121,16861,8
2198,11520,10
11419,19063,6
2148,12121,2
4671,15294,4
16182,3354,9
19011,13582,9
16441,10177,8
18135,5955,1
17619,10016,1
4434,18603,9
6095,5101,5
5144,11310,10
16461,2781,8
824,5772,2
9125,17222,5
16448,3606,4
11940,8940,7
3113,7738,5
17807,15771,1
11961,15616,5
12021,10498,7
12391,19785,5
1781,16796,8
3326,10476,2
2027,13999,4
10640,4933,7
3091,776,9
8683,7461,1
7880,8205,7
4300,4030,8
14498,14603,10
7131,11502,2
1173,9476,2
14175,7269,1
16549,7639,5
18747,9508,2
19384,11638,10
10771,7404,3
14287,14081,4
1789,11626,10
18377,1019,6
5678,18714,4
1351,12071,10
4643,5553,8
12321,16110,5
13355,7277,2
4716,4957,9
3205,4844,8
2242,319,6
12694,114,3
18479,1879,10
7643,1039,7
13001,14792,4
19986,2015,5
19613,13043,9
9426,16473,9
9340,12451,10
9061,18103,2
11594,7964,2
9488,11181,9
19618,853,5
18175,13028,2
17724,19308,4
14345,761,9
5344,1538,6
12114,57,5
5263,4882,8
12782,17677,1
14302,9763,3
6060,13169,5
10362,16248,5
3081,2496,1
18422,12029,5
12071,12557,4
12814,14670,8
11535,5146,10
14425,19836,6
15883,14034,3
18655,5768,7
4436,3242,10
8039,12105,7
6373,6684,3
6790,7947,3
2818,14404,6
11570,3036,6
14493,11426,5
10264,19407,5
18393,2362,1
6591,11017,2
3352,19112,6
15354,5747,1
10298,16046,8
3486,11699,5
11313,5329,5
9666,12974,2
17841,9479,10
10566,8062,1
5173,10213,1
16352,10119,9
5471,16833,8
19091,13078,8
6263,14375,1
208,6992,2
17925,12177,2
8984,9486,7
11445,8234,8
5344,8152,9
14028,18716,4
18812,14110,7
13938,18062,9
16694,3697,4
10114,19100,7
17824,6203,2
16283,1431,1
7723,15551,2
11203,7980,6
161,3080,3
7741,18138,8
6522,1347,1
876,19339,4
12531,4421,6
14059,9667,7
3443,1299,1
13279,16009,2
8874,18680,9
18087,17611,9
13780,3816,6
1634,8577,6
12296,19085,9
10622,5099,7
4768,11413,10
13946,3659,10
10321,376,7
11997,351,9
16176,5629,4
19331,10809,6
1841,9185,7
14680,12247,3
9263,11382,1
4214,15835,6
7050,1762,3
4185,6516,3
15058,14482,3
5804,16670,10
3364,15871,7
9228,16207,8
4516,51,3
933,7307,3
16531,5412,7
1727,16995,3
8523,2885,9
12686,4225,2
13842,3320,4
19260,12986,4
15399,1812,3
18873,10838,1
7146,167,5
7045,12527,7
15879,7667,4
14218,8784,8
6206,4309,9
7432,8034,10
19469,8467,3
2254,11509,2
16944,19119,9
15714,15799,8
3207,783,8
6241,7199,10
18056,16952,1
18977,13931,7
7987,1683,6
6717,5617,4
13744,10459,10
4539,15364,9
3784,9006,3
10977,633,5
8782,18408,7
6873,17532,9
10467,9596,7
16520,6073,1
17943,14884,8
15623,6609,5
11256,5631,7
14257,9176,5
10223,19997,8
11188,11323,8
17858,15734,2
15617,18874,3
8842,10668,7
3298,15229,2
7432,19254,3
102,2393,7
11241,4300,5
18215,17452,4
2869,17830,6
11598,17284,2
19329,16185,5
5063,18106,5
951,9044,7
1500,5116,7
3877,2513,4
9309,11765,9
13566,11350,9
18669,4966,1
16901,9728,10
3292,15657,3
15631,18284,8
15961,18642,4
6999,3528,3
13482,18532,5
3390,13632,4
11006,6223,10
391,4721,2
19565,5719,3
11070,15175,3
7365,19852,1
8638,12397,3
5160,8622,5
16519,5981,2
822,8902,5
2665,15481,7
5631,1627,7
5494,15710,4
11234,15694,1
15980,1702,7
1732,12861,7
3596,12699,3
9409,328,5
8116,14939,1
8145,14670,7
16315,11394,3
18731,8644,8
10852,17470,8
16311,15472,5
4327,6174,7
6725,11032,10
6902,9980,10
15472,17331,5
2594,109,1
2340,14815,9
18664,3783,5
8339,3129,3
8670,15099,3
10223,12350,7
3177,4547,2
12968,1428,8
2521,17975,3
12628,8040,9
8263,12449,4
8509,6537,10
8633,3052,5
44,86,10
4785,4251,6
12282,14387,7
16477,3820,9
10437,18288,4
17053,9383,9
2239,9050,9
13834,4649,4
19682,1018,4
16375,12971,10
14300,9642,8
5186,14311,6
1626,18521,4
13329,19943,7
10834,17622,6
13774,18747,4
11902,8986,9
9834,1133,10
19799,6842,6
3258,13147,9
12348,8990,6
10939,5082,9
17979,6361,9
11710,11025,4
13110,16567,8
1480,3910,4
4930,13418,5
15052,12094,1
18458,11560,5
8904,13026,7
4800,5493,8
16867,17991,8
13615,4142,8
3542,7088,4
13082,7678,9
9887,1574,1
17881,1170,1
103,10236,10
2166,19824,2
7828,19567,1
467,15053,5
8829,14982,10
2460,14640,4
19546,2027,5
4789,6657,4
19407,11529,10
18416,685,1
15258,16431,7
7125,6072,1
14024,17285,6
19537,6310,6
15246,2591,4
16837,12684,5
12438,12288,5
15692,11521,7
4813,18982,8
9016,11236,5
14458,4394,5
18620,13213,10
10268,12632,8
18681,15852,7
18510,338,3
7802,16879,3
14007,4442,5
10441,8025,7
9095,8271,1
191,17745,5
17763,6930,10
18364,12416,3
11078,1296,8
2467,715,7
3601,4985,6
7127,1036,9
19570,18421,7
19698,16436,8
7449,7107,6
14925,6826,5
1593,18546,9
2017,8965,7
8450,2188,9
9953,15514,6
10411,14924,4
3225,2726,10
16369,15,4
12403,69,9
1652,5321,6
14546,17596,10
11122,1118,4
18049,3888,2
15703,372,7
1847,12484,3
18479,3922,6
9843,19915,5
18072,12279,7
5110,15032,10
17569,10580,4
314,724,8
12790,14467,3
3424,14523,3
19090,1350,4
16668,11272,5
17767,10905,9
15597,11492,1
7695,10666,3
5934,3638,2
14708,18279,3
8325,14689,8
10299,13565,3
15926,2980,1
16996,9315,7
4688,17787,2
12903,15866,10
5708,5883,6
2623,6093,5
17998,7579,9
1394,8144,9
6888,7499,6
1386,11401,1
4782,8436,4
16531,9107,4
2834,1422,3
7156,8696,10
3130,8120,3
16922,9855,5
7715,16841,8
14758,11573,9
12114,11053,10
8043,18065,5
15316,4161,1
18474,9683,2
17665,3705,6
9536,6932,8
16295,7905,9
16177,6982,2
1082,13861,2
8113,3833,5
16972,10462,2
12070,10196,5
11372,5086,10
7921,3354,3
13314,6402,9
10823,8194,1
3302,15960,7
15591,9145,4
10189,16656,6
991,2039,7
6874,9469,4
13070,17902,9
10643,3879,4
16448,8562,3
15206,9356,7
1202,13953,3
3939,10835,6
10371,15155,9
3869,11817,10
17519,3030,8
9233,6861,9
15480,10667,4
13359,1061,4
7244,15135,3
15786,14372,4
8406,5276,4
3619,18169,2
16955,1553,3
11173,5282,10
5792,5816,1
4277,8035,1
16078,18686,1
14944,696,6
11407,8351,10
4273,8922,5
11930,16652,7
16800,7478,8
10287,4023,2
15037,9445,3
19696,15649,9
2642,9409,10
4124,8126,2
2268,7745,7
17305,19459,10
14892,10255,8
16277,17464,1
17203,8195,10
4388,15775,3
11197,15140,10
13541,14128,6
1683,2092,7
2540,18378,3
12634,12068,2
10080,13096,6
1300,5834,5
6614,8518,2
3971,10800,8
6742,8200,8
2675,6099,8
18200,1983,7
12349,639,1
11600,16620,1
248,10507,4
19106,2917,6
1208,19569,10
6793,364,9
15312,19435,9
17587,7253,9
15003,1359,5
3954,17444,2
8201,13908,4
1631,5359,1
18784,8887,3
10005,8475,3
2943,2376,8
12074,7051,6
13069,17792,4
4904,9357,7
170,13383,1
10844,5635,2
14403,17942,2
11889,19422,6
9531,16129,4
17517,17380,2
19284,14353,2
6900,15863,5
10021,6544,6
14410,4207,5
19100,874,3
8056,7271,7
17124,19242,3
12714,5903,9
15408,9562,7
5815,18889,6
8254,16667,2
14842,2896,8
9974,8326,8
9209,8626,8
15125,5311,8
1665,5809,10
11905,19635,10
16499,10993,6
18531,18931,5
11707,5772,10
5055,14569,2
5347,1379,8
12739,9057,5
12765,8185,4
18656,14519,6
5046,6969,5
12344,13678,5
8820,270,6
19843,5695,5
6226,1227,8
9930,15629,9
16778,10324,4
13510,3893,1
7289,1497,7
6164,501,7
5303,8633,5
10692,16978,2
18593,151,5
14889,7617,10
13827,3056,10
11870,7720,6
17188,734,9
5611,14383,6
15746,13578,6
8838,15138,5
11000,8740,4
17604,11309,10
10109,4125,8
11263,14311,5
17417,17925,3
10939,11486,8
15696,11090,3
27,2634,10
9927,12925,1
11019,5282,5
1895,12050,8
12993,19263,1
16764,11168,10
15437,12415,3
5011,5639,10
9754,18142,3
2630,1080,1
7017,6945,6
15792,2663,7
3807,15576,7
10945,15912,5
10054,3630,10
4281,5250,10
7664,19489,8
7481,3631,2
9806,2195,4
7394,11592,7
9631,14662,1
6172,6202,5
7501,2283,6
6741,8236,5
11316,939,7
8150,17122,6
1330,13047,9
14151,5789,3
17104,7436,10
5080,5721,9
17559,3893,2
5420,9560,6
14363,6206,5
11667,11774,8
13948,17454,7
3527,8648,9
19689,7104,5
619,18307,3
15426,10268,5
9684,15788,4
15259,9526,6
1073,17368,2
8066,3784,7
15302,14907,9
10815,10091,9
12417,15584,2
11048,9853,7
6230,15850,5
1461,15737,6
10184,1581,2
8547,8498,8
15301,41,10
8168,4505,9
17007,14108,7
14503,3167,1
7759,9960,9
13182,19909,9
16522,14303,1
14141,11107,5
17565,7635,1
13672,6362,6
15132,5027,9
3884,19779,6
18504,19168,4
17021,13401,9
19738,14689,9
2274,11144,9
15135,6463,7
2550,4268,9
12055,13309,10
19709,13748,3
13791,5295,10
12361,1516,8
18400,2791,10
16634,7028,10
10578,4438,9
10802,7333,1
5161,3626,9
4341,15617,2
2714,11445,2
10979,793,5
19848,3310,1
8188,9944,9
8640,5674,6
11495,6558,9
19564,6423,1
18668,3166,9
7818,14323,5
17981,7459,5
1984,16951,6
6876,12498,4
14128,16365,4
8799,19523,10
10183,1921,10
6537,876,2
7259,16880,9
16816,6607,4
16817,5724,5
10211,15034,3
5740,13179,9
6329,9155,5
18843,4879,4
12111,2163,10
2066,14674,7
9807,15347,7
9370,2173,9
10633,1246,5
9944,3326,8
2632,15447,7
2370,9526,7
3949,12054,3
12616,12041,2
10474,384,5
1358,4218,3
13957,7157,5
2321,1083,4
5745,13038,4
8044,8646,6
17809,18531,2
16139,7822,1
16472,17804,10
17355,13871,10
9667,3643,9
8712,15723,3
7338,1831,4
19064,3315,1
18002,18324,2
6379,13490,5
4232,9689,9
17890,11533,5
8805,19384,2
3605,4006,3
17821,7981,7
11582,3554,6
6196,15720,4
9550,15876,2
7310,3991,1
17901,17374,4
15080,9888,3
17540,18797,8
11951,9147,2
1277,6402,7
18090,203,10
7347,7267,10
10439,19812,6
13262,16376,8
7159,6559,4
6399,11537,3
14757,4810,7
7827,18792,2
1344,4056,1
15206,17963,8
16243,12310,2
17058,1444,2
19953,1305,5
16821,14727,4
8093,15382,9
2913,4850,1
9452,3221,10
17666,7870,1
12849,11506,9
1198,4249,8
9119,12281,8
12983,19031,9
3901,16947,9
15086,9214,5
2392,13292,7
6506,1100,10
16042,10984,1
7081,12186,3
19766,9010,9
2712,19204,6
8507,12936,7
10466,13931,7
17745,9287,6
2527,15293,10
8540,9220,10
10235,10298,8
7914,16406,1
4333,19196,1
1483,13223,4
8519,1556,3
702,2485,9
13152,6246,1
4255,18051,1
1970,4070,6
3088,8096,5
19566,15632,9
12737,1695,7
9670,2539,2
13014,10926,9
3982,6345,4
17093,6024,10
15779,10766,3
12681,19872,1
13070,1871,7
8809,16038,4
15036,3970,8
5143,1775,7
10564,14142,5
1143,9696,9
11543,9264,7
14439,11764,3
14099,2824,3
16943,3140,7
16803,13471,10
14517,15250,7
8730,11921,8
9845,5315,7
16324,4629,5
16720,15303,7
8700,1792,2
18936,10536,7
12819,17796,5
19272,17118,1
10592,3147,1
7993,14519,1
9045,6154,5
10743,13117,3
7323,10490,8
13727,8522,4
18430,11469,5
12298,1747,6
11506,13855,5
9872,15720,4
1021,7570,7
18073,2799,1
18569,542,6
2118,15774,7
14585,5294,8
16071,13350,9
705,1994,2
14366,9653,1
11746,8123,7
8561,12259,10
15343,11204,6
5195,4146,5
11823,8417,5
9134,16048,2
7781,9657,1
1822,19166,7
19083,1317,5
3687,9060,5
15714,5497,10
19256,15290,5
9572,1323,6
9208,2757,4
6828,17033,5
8721,6792,4
13778,5661,7
14535,6376,4
8375,9757,1
4679,1242,6
7041,2364,6
2135,5601,9
4377,15619,10
9009,14250,1
843,16612,8
3632,131,7
11624,3714,5
2339,10716,4
2813,11494,5
8592,8959,7
4845,2594,7
1277,5339,2
4209,15649,6
14128,10329,2
3758,1868,3
3579,10472,7
13610,8130,7
18559,13700,8
19503,14809,10
13224,495,7
8708,13626,2
3785,7331,8
16908,18234,6
11739,11580,2
15330,19627,7
16263,8910,4
1477,18557,4
18372,7060,4
11407,4798,6
14820,7182,9
4192,18978,9
11741,2765,7
8282,8399,2
6444,15684,5
2279,9493,10
9997,19301,7
15939,17104,8
14830,6253,1
17667,9932,7
2349,386,6
10984,12513,8
7660,18489,7
16067,18118,5
10623,10329,9
12486,14298,4
8760,10312,9
608,4976,6
5748,19857,2
9631,1633,4
13929,7948,2
18996,18461,9
15155,672,7
6530,2125,7
2628,8350,6
19257,10347,2
16358,15141,4
9479,8752,2
14040,8940,5
4788,3558,8
7204,17072,2
8623,14747,7
11980,3264,9
2395,17827,8
1154,12454,6
18698,19386,8
18127,11216,9
3490,4213,8
4856,2145,3
14873,12084,10
8796,19670,8
10811,2217,2
13003,909,3
808,8754,2
16194,16020,2
7071,14208,9
19693,8801,8
11310,11103,9
12316,12630,2
18374,220,2
15295,292,3
10693,19768,6
12144,1937,8
14383,17227,9
13146,7641,8
14525,6658,10
4603,8570,5
17112,19381,9
19277,8467,1
10097,16760,7
2067,5816,9
9093,382,1
133,14693,7
8994,3217,10
14462,14836,8
6075,748,3
1934,4539,8
5581,11989,9
18369,6690,1
745,10340,4
14161,17562,4
14250,4811,7
10188,13647,10
1531,7625,4
12878,4387,10
18192,16198,8
3210,8770,1
2007,8708,10
17203,15835,1
8129,3990,3
12487,347,1
11097,3346,3
5573,15003,9
5861,16664,2
15910,69,7
18215,2512,2
10907,1479,4
7287,5438,8
5111,19284,4
3112,19968,4
18801,15676,4
12140,18197,10
16047,7685,6
16425,8555,3
970,2747,6
13609,19896,3
2500,16773,6
2911,1373,7
14973,7484,5
13098,19104,4
9371,10142,9
14200,4504,9
1080,13815,6
4983,16019,4
17158,4164,8
10952,3294,6
19904,7044,3
9292,17291,10
7242,1768,7
17425,6183,3
2528,13209,7
81,2889,7
19717,15664,8
11122,13771,6
5547,19852,6
4474,16258,9
3082,1142,9
4733,7740,8
11117,7399,3
6721,9595,8
18208,1767,6
17979,17060,10
8902,12171,9
1719,3473,7
7204,14464,9
8031,2472,6
552,16441,8
9073,18141,10
2120,17379,9
7848,13731,1
97,14822,6
9355,14171,10
17613,1889,6
742,13672,2
9087,454,10
16568,5924,8
8996,2973,3
12527,17272,8
17097,5391,1
9838,9740,9
11484,13134,6
13876,469,2
3611,12765,5
4255,16852,9
16343,19031,5
4966,4294,1
252,16059,7
7417,13537,1
2351,15534,2
7077,2905,10
5395,16328,8
15575,15474,9
14933,17379,4
3038,10472,3
4549,16964,10
2031,13595,10
1851,13378,7
13489,4082,10
8847,6521,5
17969,1424,8
19792,11474,9
7879,5444,9
6365,2961,2
10484,15655,9
1909,1382,9
16833,14113,2
18481,5894,3
3535,17882,9
10407,16029,7
5360,3573,6
16330,19179,4
19426,5930,8
15194,98,8
7261,19692,2
13431,7882,7
6224,1489,5
1206,6970,2
11454,19782,10
15516,15508,5
19884,15549,8
16567,8032,8
15652,2850,1
17857,1278,5
18911,15286,1
17670,16154,3
10039,16306,6
10344,6126,7
253,13169,5
17474,14828,4
8715,10214,6
4171,7104,7
19661,7802,2
906,3900,3
18208,10535,1
252,9393,6
8835,7479,5
12263,18894,1
17421,8748,1
10814,7438,7
4293,19715,5
1256,10304,8
12561,14403,6
15993,2021,10
10266,1792,3
15521,17789,1
18998,12952,7
15377,5047,7
16151,4353,7
2722,6594,8
10257,15259,9
10250,15911,8
7128,3686,8
11323,7183,1
1796,3063,7
4710,16423,8
4097,14630,4
4211,7340,4
14767,5016,9
1239,10147,10
1277,9819,7
4610,10844,3
13439,1456,10
17881,1665,3
15687,4740,5
5166,8549,10
2088,18944,10
7226,2369,3
12447,13265,10
17594,17260,3
3080,11039,9
14635,8349,6
9379,19873,5
5842,7132,3
7658,5133,4
